DateTime,Open_ES,High_ES,Low_ES,Close_ES,Volume_ES,oi_ES,Symbol_ES,Open_VIX,High_VIX,Low_VIX,Close_VIX,Volume_VIX,oi_VIX,Symbol_VIX,std,Qd4,Qd3,Qd2,Qd1,Qunch,Qu1,Qu2,Qu3,Qu4
2007-10-31,1536.25,1558.75,1533.75,1555.0,1961311,2048010,@ES#,20.53,22.09,18.3,18.53,0,0,VIX.XO,1.16728028081,1515.61,1520.71,1525.81,1530.9,1536.0,1541.1,1546.19,1551.29,1556.39
2007-11-01,1552.5,1555.0,1510.5,1515.75,2522700,2017893,@ES#,19.89,24.15,17.38,23.21,0,0,VIX.XO,1.46209256976,1536.85,1541.39,1545.92,1550.46,1555.0,1559.54,1564.08,1568.61,1573.15
2007-11-02,1515.75,1525.0,1496.75,1517.5,2779027,2006738,@ES#,22.56,25.17,22.56,23.01,0,0,VIX.XO,1.44949375399,1493.59,1499.13,1504.67,1510.21,1515.75,1521.29,1526.83,1532.37,1537.91
2007-11-05,1515.75,1516.25,1494.25,1505.5,2089436,2008041,@ES#,25.25,25.46,23.61,24.31,0,0,VIX.XO,1.53138605648,1495.5,1501.0,1506.5,1512.0,1517.5,1523.0,1528.5,1534.0,1539.5
2007-11-06,1505.5,1526.0,1503.5,1525.0,1721389,2011762,@ES#,23.5,23.74,21.24,21.39,0,0,VIX.XO,1.34744334628,1482.44,1488.21,1493.97,1499.74,1505.5,1511.26,1517.03,1522.79,1528.56
2007-11-07,1524.75,1525.0,1478.75,1482.75,2623334,2038254,@ES#,23.15,26.85,22.75,26.49,0,0,VIX.XO,1.66871314834,1504.45,1509.59,1514.73,1519.86,1525.0,1530.14,1535.27,1540.41,1545.55
2007-11-08,1482.0,1491.0,1454.0,1475.5,3096792,2013757,@ES#,26.45,29.15,25.32,26.16,0,0,VIX.XO,1.64792510232,1458.01,1464.19,1470.38,1476.56,1482.75,1488.94,1495.12,1501.31,1507.49
2007-11-09,1476.5,1480.25,1451.75,1455.0,2533438,2038596,@ES#,27.96,28.84,26.21,28.5,0,0,VIX.XO,1.79533124679,1451.18,1457.26,1463.34,1469.42,1475.5,1481.58,1487.66,1493.74,1499.82
2007-11-12,1453.75,1469.25,1439.5,1440.25,1946149,2045844,@ES#,30.57,31.09,27.37,31.09,0,0,VIX.XO,1.95848591098,1428.88,1435.41,1441.94,1448.47,1455.0,1461.53,1468.06,1474.59,1481.12
2007-11-13,1441.0,1486.25,1437.25,1483.25,2063330,2016139,@ES#,27.47,27.5,23.82,24.1,0,0,VIX.XO,1.51815729992,1412.04,1419.09,1426.15,1433.2,1440.25,1447.3,1454.35,1461.41,1468.46
2007-11-14,1483.0,1496.75,1470.0,1478.0,1892320,2006742,@ES#,23.35,27.03,23.07,25.94,0,0,VIX.XO,1.63406640498,1460.73,1466.36,1471.99,1477.62,1483.25,1488.88,1494.51,1500.14,1505.77
2007-11-15,1478.0,1482.0,1446.75,1458.0,2256322,1997762,@ES#,26.96,29.31,25.98,28.06,0,0,VIX.XO,1.76761385211,1453.85,1459.89,1465.92,1471.96,1478.0,1484.04,1490.08,1496.11,1502.15
2007-11-16,1457.75,1466.75,1447.5,1460.25,2135862,1983185,@ES#,27.04,28.12,25.12,25.49,0,0,VIX.XO,1.6057190695,1432.23,1438.67,1445.11,1451.56,1458.0,1464.44,1470.89,1477.33,1483.77
2007-11-19,1460.25,1465.75,1433.25,1437.5,2102852,2025592,@ES#,26.74,27.18,25.74,26.01,0,0,VIX.XO,1.6384759905,1436.8,1442.66,1448.53,1454.39,1460.25,1466.11,1471.97,1477.84,1483.7
2007-11-20,1438.5,1456.5,1422.0,1446.0,2970104,2090074,@ES#,26.12,27.35,23.62,24.88,0,0,VIX.XO,1.56729268141,1413.95,1419.84,1425.72,1431.61,1437.5,1443.39,1449.28,1455.16,1461.05
2007-11-21,1446.75,1448.0,1417.0,1417.75,1996723,2102067,@ES#,26.3,27.77,24.55,26.84,0,0,VIX.XO,1.69076107593,1423.34,1429.0,1434.67,1440.33,1446.0,1451.67,1457.33,1463.0,1468.66
2007-11-23,1418.5,1444.0,1417.5,1442.0,693706,2060270,@ES#,26.42,26.42,25.35,25.61,0,0,VIX.XO,1.61327835896,1393.78,1399.77,1405.76,1411.76,1417.75,1423.74,1429.74,1435.73,1441.72
2007-11-26,1442.0,1454.25,1406.75,1409.25,2322802,2063447,@ES#,26.46,28.95,25.84,28.91,0,0,VIX.XO,1.82115881912,1418.74,1424.55,1430.37,1436.18,1442.0,1447.82,1453.63,1459.45,1465.26
2007-11-27,1409.5,1432.75,1406.25,1426.5,2558722,2065285,@ES#,28.14,28.24,26.23,26.28,0,0,VIX.XO,1.65548439178,1383.59,1390.0,1396.42,1402.83,1409.25,1415.67,1422.08,1428.5,1434.91
2007-11-28,1426.25,1475.0,1420.5,1470.5,2417256,2103122,@ES#,25.14,25.14,23.55,24.11,0,0,VIX.XO,1.51878724071,1402.88,1408.79,1414.69,1420.6,1426.5,1432.4,1438.31,1444.21,1450.12
2007-11-29,1471.0,1477.0,1460.75,1471.5,1815242,2076436,@ES#,24.59,24.61,23.35,23.97,0,0,VIX.XO,1.50996806967,1448.17,1453.75,1459.33,1464.92,1470.5,1476.08,1481.67,1487.25,1492.83
2007-11-30,1470.5,1492.25,1468.5,1483.75,2018633,2119868,@ES#,22.67,23.39,22.0,22.87,0,0,VIX.XO,1.44067458295,1449.28,1454.84,1460.39,1465.95,1471.5,1477.05,1482.61,1488.16,1493.72
2007-12-03,1484.0,1486.25,1472.0,1475.5,1471676,2076196,@ES#,23.59,24.49,23.4,23.61,0,0,VIX.XO,1.48729020129,1462.37,1467.72,1473.06,1478.41,1483.75,1489.09,1494.44,1499.78,1505.13
2007-12-04,1475.5,1476.0,1462.5,1463.25,1380860,2025941,@ES#,24.3,24.59,23.32,23.79,0,0,VIX.XO,1.49862913548,1453.56,1459.04,1464.53,1470.01,1475.5,1480.99,1486.47,1491.96,1497.44
2007-12-05,1463.5,1489.0,1463.0,1487.0,1733327,2027120,@ES#,22.72,23.03,21.87,22.53,0,0,VIX.XO,1.41925659615,1441.32,1446.8,1452.29,1457.77,1463.25,1468.73,1474.21,1479.7,1485.18
2007-12-06,1487.25,1510.75,1482.0,1507.5,1720838,2044603,@ES#,22.68,22.75,19.65,20.96,0,0,VIX.XO,1.32035589238,1465.9,1471.17,1476.45,1481.72,1487.0,1492.28,1497.55,1502.83,1508.1
2007-12-07,1507.5,1515.25,1500.75,1507.25,1283732,2041747,@ES#,20.69,21.01,20.29,20.85,0,0,VIX.XO,1.31342654371,1487.6,1492.57,1497.55,1502.52,1507.5,1512.48,1517.45,1522.43,1527.4
2007-12-10,1506.5,1520.75,1501.0,1518.75,1152663,2048492,@ES#,21.16,21.46,20.36,20.74,0,0,VIX.XO,1.30649719504,1487.45,1492.4,1497.35,1502.3,1507.25,1512.2,1517.15,1522.1,1527.05
2007-12-11,1518.5,1527.0,1475.5,1478.0,2333091,1982511,@ES#,20.69,23.7,19.77,23.59,0,0,VIX.XO,1.48603031971,1498.91,1503.87,1508.83,1513.79,1518.75,1523.71,1528.67,1533.63,1538.59
2007-12-12,1477.25,1517.0,1468.75,1490.25,3006773,1851685,@ES#,20.82,24.22,20.49,22.47,0,0,VIX.XO,1.41547695142,1456.04,1461.53,1467.02,1472.51,1478.0,1483.49,1488.98,1494.47,1499.96
2007-12-13,1500.5,1502.25,1480.0,1498.5,1418643,809173,@ES#,23.53,24.04,22.41,22.56,0,0,VIX.XO,1.42114641851,1469.16,1474.43,1479.7,1484.98,1490.25,1495.52,1500.8,1506.07,1511.34
2007-12-14,1498.5,1505.25,1478.0,1478.5,1497465,1016808,@ES#,23.53,23.53,22.26,23.27,0,0,VIX.XO,1.46587221449,1477.2,1482.53,1487.85,1493.18,1498.5,1503.82,1509.15,1514.47,1519.8
2007-12-17,1477.75,1477.75,1455.0,1456.75,1758866,1287610,@ES#,24.13,24.86,23.42,24.52,0,0,VIX.XO,1.54461481303,1456.83,1462.25,1467.66,1473.08,1478.5,1483.92,1489.34,1494.75,1500.17
2007-12-18,1457.5,1472.0,1445.75,1466.5,2122635,1502139,@ES#,23.7,24.6,22.41,22.64,0,0,VIX.XO,1.42618594482,1434.25,1439.87,1445.5,1451.12,1456.75,1462.38,1468.0,1473.63,1479.25
2007-12-19,1466.5,1475.5,1455.75,1465.0,1996306,1701087,@ES#,22.62,22.68,21.3,21.68,0,0,VIX.XO,1.36571162914,1445.58,1450.81,1456.04,1461.27,1466.5,1471.73,1476.96,1482.19,1487.42
2007-12-20,1464.5,1475.0,1457.5,1474.75,1606569,1757316,@ES#,21.02,21.67,20.58,20.58,0,0,VIX.XO,1.29641814242,1444.99,1449.99,1455.0,1460.0,1465.0,1470.0,1475.0,1480.01,1485.01
2007-12-21,1474.0,1499.0,1471.25,1498.0,1195437,1756116,@ES#,19.82,19.82,18.28,18.47,0,0,VIX.XO,1.16350063608,1455.63,1460.41,1465.19,1469.97,1474.75,1479.53,1484.31,1489.09,1493.87
2007-12-24,1497.0,1509.75,1495.0,1506.5,253393,1746639,@ES#,19.08,19.42,18.48,18.61,0,0,VIX.XO,1.17231980712,1480.57,1484.93,1489.29,1493.64,1498.0,1502.36,1506.71,1511.07,1515.43
2007-12-26,1506.5,1511.0,1499.25,1509.75,363604,1744260,@ES#,19.37,19.47,18.6,18.66,0,0,VIX.XO,1.17546951106,1488.84,1493.25,1497.67,1502.08,1506.5,1510.92,1515.33,1519.75,1524.16
2007-12-27,1509.75,1511.0,1485.0,1489.75,901031,1755401,@ES#,19.15,20.51,19.15,20.26,0,0,VIX.XO,1.27626003719,1492.0,1496.44,1500.88,1505.31,1509.75,1514.19,1518.62,1523.06,1527.5
2007-12-28,1489.75,1503.0,1481.0,1485.5,792586,1751604,@ES#,19.59,21.05,19.44,20.74,0,0,VIX.XO,1.30649719504,1470.74,1475.49,1480.24,1485.0,1489.75,1494.5,1499.26,1504.01,1508.76
2007-12-31,1485.25,1489.0,1471.0,1477.25,671363,1720070,@ES#,21.87,22.75,21.79,22.5,0,0,VIX.XO,1.41736677378,1466.09,1470.94,1475.8,1480.65,1485.5,1490.35,1495.2,1500.06,1504.91
2008-01-02,1478.75,1482.75,1449.0,1458.5,1623508,1764399,@ES#,22.58,24.05,22.4,23.17,0,0,VIX.XO,1.4595728066,1456.31,1461.55,1466.78,1472.02,1477.25,1482.48,1487.72,1492.95,1498.19
2008-01-03,1458.5,1464.75,1451.0,1458.75,1266237,1758867,@ES#,23.11,23.27,22.11,22.49,0,0,VIX.XO,1.416736833,1437.21,1442.53,1447.86,1453.18,1458.5,1463.82,1469.14,1474.47,1479.79
2008-01-04,1458.75,1463.25,1417.5,1423.0,2199479,1882526,@ES#,23.5,24.3,23.25,23.94,0,0,VIX.XO,1.50807824731,1438.08,1443.25,1448.42,1453.58,1458.75,1463.92,1469.08,1474.25,1479.42
2008-01-07,1422.5,1432.25,1410.0,1421.5,2436934,1884889,@ES#,24.62,24.88,23.3,23.79,0,0,VIX.XO,1.49862913548,1401.54,1406.91,1412.27,1417.64,1423.0,1428.36,1433.73,1439.09,1444.46
2008-01-08,1421.75,1437.75,1393.0,1397.0,2902242,1979612,@ES#,23.27,25.6,22.63,25.43,0,0,VIX.XO,1.60193942477,1400.2,1405.52,1410.85,1416.17,1421.5,1426.83,1432.15,1437.48,1442.8
2008-01-09,1397.25,1416.5,1385.0,1411.5,2811604,1988797,@ES#,25.61,25.95,23.9,24.12,0,0,VIX.XO,1.5194171815,1374.62,1380.22,1385.81,1391.41,1397.0,1402.59,1408.19,1413.78,1419.38
2008-01-10,1412.5,1436.25,1401.5,1421.0,2737056,1999974,@ES#,24.56,24.61,22.62,23.45,0,0,VIX.XO,1.47721114868,1390.05,1395.42,1400.78,1406.14,1411.5,1416.86,1422.22,1427.58,1432.95
2008-01-11,1420.5,1423.75,1400.25,1407.75,2191787,2019532,@ES#,24.04,24.41,23.22,23.68,0,0,VIX.XO,1.49169978681,1400.01,1405.26,1410.5,1415.75,1421.0,1426.25,1431.5,1436.74,1441.99
2008-01-14,1408.5,1424.5,1398.0,1420.25,1456055,2038414,@ES#,23.76,23.93,22.65,22.9,0,0,VIX.XO,1.44256440532,1386.75,1392.0,1397.25,1402.5,1407.75,1413.0,1418.25,1423.5,1428.75
2008-01-15,1421.0,1422.5,1385.25,1388.0,2438444,2118609,@ES#,24.1,24.59,22.97,23.34,0,0,VIX.XO,1.47028180001,1399.76,1404.88,1410.01,1415.13,1420.25,1425.37,1430.49,1435.62,1440.74
2008-01-16,1381.75,1397.5,1368.5,1376.0,3222442,2199932,@ES#,23.9,24.38,22.85,24.38,0,0,VIX.XO,1.53579564199,1367.59,1372.69,1377.8,1382.9,1388.0,1393.1,1398.2,1403.31,1408.41
2008-01-17,1377.25,1389.25,1334.0,1339.75,3404177,2310547,@ES#,24.11,28.44,23.87,28.24,0,0,VIX.XO,1.7789527863,1354.87,1360.15,1365.43,1370.72,1376.0,1381.28,1386.57,1391.85,1397.13
2008-01-18,1340.75,1360.5,1315.75,1325.25,3219547,2281000,@ES#,27.55,29.3,26.27,27.18,0,0,VIX.XO,1.71217906273,1315.92,1321.87,1327.83,1333.79,1339.75,1345.71,1351.67,1357.63,1363.58
2008-01-22,1327.75,1331.5,1255.5,1309.25,4734875,2461562,@ES#,35.12,37.57,29.71,31.01,0,0,VIX.XO,1.95344638467,1302.56,1308.23,1313.9,1319.58,1325.25,1330.92,1336.6,1342.27,1347.94
2008-01-23,1311.75,1344.5,1261.0,1341.5,4119794,2472751,@ES#,33.84,34.42,28.47,29.02,0,0,VIX.XO,1.82808816779,1283.67,1290.07,1296.46,1302.86,1309.25,1315.64,1322.04,1328.43,1334.83
2008-01-24,1342.25,1357.25,1333.25,1352.25,2431922,2433876,@ES#,28.07,28.48,27.03,27.78,0,0,VIX.XO,1.74997551003,1316.98,1323.11,1329.24,1335.37,1341.5,1347.63,1353.76,1359.89,1366.02
2008-01-25,1356.0,1370.75,1328.25,1334.0,2531551,2423000,@ES#,26.19,29.76,25.93,29.08,0,0,VIX.XO,1.83186781252,1328.59,1334.5,1340.42,1346.33,1352.25,1358.17,1364.08,1370.0,1375.91
2008-01-28,1336.0,1358.25,1310.25,1354.5,2013859,2414322,@ES#,29.67,30.26,27.57,27.78,0,0,VIX.XO,1.74997551003,1309.56,1315.67,1321.78,1327.89,1334.0,1340.11,1346.22,1352.33,1358.44
2008-01-29,1353.75,1367.0,1350.25,1362.0,1581503,2317305,@ES#,26.61,27.96,26.55,27.32,0,0,VIX.XO,1.72099823377,1330.8,1336.72,1342.65,1348.57,1354.5,1360.43,1366.35,1372.28,1378.2
2008-01-30,1361.5,1387.5,1347.25,1350.5,2609409,2428803,@ES#,27.53,28.34,24.74,27.62,0,0,VIX.XO,1.73989645742,1338.56,1344.42,1350.28,1356.14,1362.0,1367.86,1373.72,1379.58,1385.44
2008-01-31,1349.75,1387.25,1331.5,1379.5,3192392,2431320,@ES#,28.78,28.81,25.45,26.2,0,0,VIX.XO,1.65044486547,1327.0,1332.88,1338.75,1344.63,1350.5,1356.37,1362.25,1368.12,1374.0
2008-02-01,1373.0,1398.0,1371.5,1397.0,2290938,2347000,@ES#,25.66,25.75,24.02,24.02,0,0,VIX.XO,1.51311777361,1356.73,1362.42,1368.12,1373.81,1379.5,1385.19,1390.88,1396.58,1402.27
2008-02-04,1396.75,1400.0,1378.0,1378.75,1218675,2306661,@ES#,25.09,26.03,24.85,25.99,0,0,VIX.XO,1.63721610892,1375.86,1381.15,1386.43,1391.72,1397.0,1402.28,1407.57,1412.85,1418.14
2008-02-05,1379.25,1381.25,1337.5,1343.25,2517764,2397678,@ES#,27.2,28.49,27.2,28.24,0,0,VIX.XO,1.7789527863,1356.18,1361.82,1367.46,1373.11,1378.75,1384.39,1390.04,1395.68,1401.32
2008-02-06,1343.25,1353.25,1324.75,1330.0,2162714,2415136,@ES#,27.75,29.31,27.04,28.97,0,0,VIX.XO,1.82493846385,1319.35,1325.33,1331.3,1337.28,1343.25,1349.22,1355.2,1361.17,1367.15
2008-02-07,1331.75,1348.5,1312.75,1340.25,2927426,2433960,@ES#,29.51,29.7,26.78,27.66,0,0,VIX.XO,1.74241622057,1305.73,1311.8,1317.86,1323.93,1330.0,1336.07,1342.14,1348.2,1354.27
2008-02-08,1340.5,1343.75,1321.0,1330.25,1708720,2408000,@ES#,27.98,28.89,27.22,28.01,0,0,VIX.XO,1.76446414816,1316.9,1322.74,1328.57,1334.41,1340.25,1346.09,1351.93,1357.76,1363.6
2008-02-11,1329.5,1342.5,1320.25,1338.25,1842322,2401190,@ES#,29.14,29.57,27.32,27.6,0,0,VIX.XO,1.73863657584,1306.78,1312.65,1318.51,1324.38,1330.25,1336.12,1341.99,1347.85,1353.72
2008-02-12,1337.75,1363.5,1332.75,1349.75,2251770,2375024,@ES#,26.56,27.17,25.25,26.33,0,0,VIX.XO,1.65863409572,1314.98,1320.8,1326.62,1332.43,1338.25,1344.07,1349.88,1355.7,1361.52
2008-02-13,1349.5,1370.5,1343.5,1363.75,1835901,2365865,@ES#,25.67,26.06,24.57,24.88,0,0,VIX.XO,1.56729268141,1327.36,1332.96,1338.56,1344.15,1349.75,1355.35,1360.94,1366.54,1372.14
2008-02-14,1364.0,1371.5,1347.25,1351.0,1902104,2280882,@ES#,24.64,25.64,24.33,25.54,0,0,VIX.XO,1.60886877344,1342.38,1347.72,1353.06,1358.41,1363.75,1369.09,1374.44,1379.78,1385.12
2008-02-15,1350.25,1357.25,1337.0,1351.25,1466909,2251947,@ES#,25.58,25.67,24.45,25.02,0,0,VIX.XO,1.57611185245,1329.26,1334.7,1340.13,1345.57,1351.0,1356.43,1361.87,1367.3,1372.74
2008-02-19,1350.0,1369.75,1345.25,1355.5,1718585,2263515,@ES#,25.39,26.59,24.73,25.59,0,0,VIX.XO,1.61201847738,1329.95,1335.28,1340.6,1345.93,1351.25,1356.57,1361.9,1367.22,1372.55
2008-02-20,1355.0,1364.75,1332.75,1359.0,2212665,2289086,@ES#,25.6,26.95,24.21,24.4,0,0,VIX.XO,1.53705552357,1333.65,1339.11,1344.57,1350.04,1355.5,1360.96,1366.43,1371.89,1377.35
2008-02-21,1358.25,1369.25,1339.25,1347.0,2032645,2273685,@ES#,24.42,25.45,23.74,25.12,0,0,VIX.XO,1.58241126033,1338.11,1343.33,1348.56,1353.78,1359.0,1364.22,1369.44,1374.67,1379.89
2008-02-22,1346.5,1357.5,1327.0,1355.5,2024737,2252357,@ES#,24.99,25.93,23.62,24.06,0,0,VIX.XO,1.51563753677,1325.68,1331.01,1336.34,1341.67,1347.0,1352.33,1357.66,1362.99,1368.32
2008-02-25,1354.5,1375.5,1346.25,1371.5,2041157,2259852,@ES#,24.06,25.07,22.69,23.03,0,0,VIX.XO,1.45075363557,1334.96,1340.09,1345.23,1350.36,1355.5,1360.64,1365.77,1370.91,1376.04
2008-02-26,1371.0,1388.5,1363.75,1382.75,2096189,2216527,@ES#,23.44,23.45,21.64,21.9,0,0,VIX.XO,1.37957032648,1351.6,1356.58,1361.55,1366.53,1371.5,1376.47,1381.45,1386.42,1391.4
2008-02-27,1381.75,1390.0,1371.0,1380.5,1835677,2206612,@ES#,21.9,23.01,21.83,22.69,0,0,VIX.XO,1.42933564876,1363.67,1368.44,1373.21,1377.98,1382.75,1387.52,1392.29,1397.06,1401.83
2008-02-28,1380.0,1381.5,1363.5,1365.75,1796976,2181159,@ES#,22.69,23.79,22.69,23.53,0,0,VIX.XO,1.48225067498,1360.77,1365.7,1370.63,1375.57,1380.5,1385.43,1390.37,1395.3,1400.23
2008-02-29,1366.0,1367.0,1325.25,1331.25,2302716,2185402,@ES#,23.54,26.91,23.54,26.54,0,0,VIX.XO,1.67186285228,1345.51,1350.57,1355.63,1360.69,1365.75,1370.81,1375.87,1380.93,1385.99
2008-03-03,1329.5,1335.75,1320.0,1332.0,1944534,2167758,@ES#,27.54,28.13,26.27,26.28,0,0,VIX.XO,1.65548439178,1308.99,1314.56,1320.12,1325.69,1331.25,1336.81,1342.38,1347.94,1353.51
2008-03-04,1332.5,1337.5,1307.0,1327.0,2763950,2205049,@ES#,27.19,27.42,25.51,25.52,0,0,VIX.XO,1.60760889187,1309.95,1315.46,1320.97,1326.49,1332.0,1337.51,1343.03,1348.54,1354.05
2008-03-05,1328.0,1345.0,1320.25,1335.5,2468567,2179156,@ES#,25.52,25.77,23.3,24.6,0,0,VIX.XO,1.54965433934,1305.67,1311.0,1316.33,1321.67,1327.0,1332.33,1337.67,1343.0,1348.33
2008-03-06,1335.75,1343.0,1302.25,1308.0,2517077,2157323,@ES#,25.45,27.9,25.04,27.55,0,0,VIX.XO,1.7354868719,1314.8,1319.98,1325.15,1330.33,1335.5,1340.67,1345.85,1351.02,1356.2
2008-03-07,1307.0,1318.5,1282.25,1292.75,3078193,2180072,@ES#,28.52,29.29,26.48,27.49,0,0,VIX.XO,1.73170722717,1285.3,1290.97,1296.65,1302.32,1308.0,1313.68,1319.35,1325.03,1330.7
2008-03-10,1292.0,1299.5,1272.5,1275.5,2381829,2125949,@ES#,28.13,29.73,27.92,29.38,0,0,VIX.XO,1.85076603617,1270.36,1275.96,1281.56,1287.15,1292.75,1298.35,1303.94,1309.54,1315.14
2008-03-11,1276.5,1324.25,1272.25,1324.0,3222244,2067013,@ES#,27.25,28.64,26.35,26.36,0,0,VIX.XO,1.66052391809,1251.89,1257.8,1263.7,1269.6,1275.5,1281.4,1287.3,1293.2,1299.11
2008-03-12,1325.0,1336.25,1310.0,1311.5,303056,597082,@ES#,26.39,27.25,24.9,27.22,0,0,VIX.XO,1.71469882589,1302.01,1307.51,1313.01,1318.5,1324.0,1329.5,1334.99,1340.49,1345.99
2008-03-13,1312.25,1324.5,1284.0,1315.25,2741325,995665,@ES#,27.22,29.62,25.65,27.29,0,0,VIX.XO,1.7191084114,1289.01,1294.63,1300.26,1305.88,1311.5,1317.12,1322.74,1328.37,1333.99
2008-03-14,1314.5,1336.0,1275.5,1293.0,3877931,1317894,@ES#,27.31,32.89,26.02,31.16,0,0,VIX.XO,1.96289549649,1292.64,1298.29,1303.94,1309.6,1315.25,1320.9,1326.56,1332.21,1337.86
2008-03-17,1289.5,1314.0,1253.0,1279.5,3692310,1716417,@ES#,35.14,35.6,31.1,32.24,0,0,VIX.XO,2.03092910164,1267.62,1273.96,1280.31,1286.65,1293.0,1299.35,1305.69,1312.04,1318.38
2008-03-18,1281.5,1334.5,1278.75,1334.0,3129809,2006027,@ES#,32.24,32.24,25.58,25.79,0,0,VIX.XO,1.62461729315,1253.51,1260.01,1266.51,1273.0,1279.5,1286.0,1292.49,1298.99,1305.49
2008-03-19,1333.0,1343.75,1296.75,1299.5,3251081,2181281,@ES#,25.78,29.95,25.16,29.84,0,0,VIX.XO,1.87974331243,1312.33,1317.75,1323.16,1328.58,1334.0,1339.42,1344.84,1350.25,1355.67
2008-03-20,1300.5,1332.5,1286.5,1324.75,2162947,2082636,@ES#,29.84,29.84,25.8,26.62,0,0,VIX.XO,1.67690237858,1275.07,1281.18,1287.29,1293.39,1299.5,1305.61,1311.71,1317.82,1323.93
2008-03-24,1326.25,1361.5,1325.25,1351.5,1429511,2052258,@ES#,26.64,27.04,24.75,25.73,0,0,VIX.XO,1.62083764842,1302.54,1308.09,1313.64,1319.2,1324.75,1330.3,1335.86,1341.41,1346.96
2008-03-25,1351.5,1359.5,1342.0,1351.5,1733906,2079949,@ES#,25.75,26.42,25.17,25.72,0,0,VIX.XO,1.62020770763,1329.59,1335.07,1340.55,1346.02,1351.5,1356.98,1362.45,1367.93,1373.41
2008-03-26,1351.25,1351.75,1334.0,1335.5,1602660,2038073,@ES#,25.75,26.85,25.51,26.08,0,0,VIX.XO,1.64288557601,1329.6,1335.08,1340.55,1346.03,1351.5,1356.97,1362.45,1367.92,1373.4
2008-03-27,1335.0,1348.0,1326.5,1329.75,2021529,2047999,@ES#,25.55,25.98,24.91,25.88,0,0,VIX.XO,1.63028676025,1313.56,1319.04,1324.53,1330.01,1335.5,1340.99,1346.47,1351.96,1357.44
2008-03-28,1330.25,1340.5,1313.75,1319.0,1526259,2042759,@ES#,25.81,25.96,25.04,25.71,0,0,VIX.XO,1.61957776684,1308.07,1313.49,1318.91,1324.33,1329.75,1335.17,1340.59,1346.01,1351.43
2008-03-31,1319.0,1330.5,1309.5,1324.0,1619317,2014400,@ES#,25.71,26.77,25.35,25.61,0,0,VIX.XO,1.61327835896,1297.64,1302.98,1308.32,1313.66,1319.0,1324.34,1329.68,1335.02,1340.36
2008-04-01,1321.25,1372.5,1315.75,1370.5,2328623,2099373,@ES#,25.61,25.61,22.52,22.68,0,0,VIX.XO,1.42870570797,1302.64,1307.98,1313.32,1318.66,1324.0,1329.34,1334.68,1340.02,1345.36
2008-04-02,1370.25,1380.0,1363.0,1371.0,1842164,2100633,@ES#,22.64,23.65,22.39,23.43,0,0,VIX.XO,1.4759512671,1350.92,1355.81,1360.71,1365.6,1370.5,1375.4,1380.29,1385.19,1390.08
2008-04-03,1370.0,1377.75,1359.5,1373.5,1597014,2108652,@ES#,23.84,24.15,23.0,23.21,0,0,VIX.XO,1.46209256976,1350.76,1355.82,1360.88,1365.94,1371.0,1376.06,1381.12,1386.18,1391.24
2008-04-04,1373.5,1388.0,1364.25,1372.0,1921087,2090867,@ES#,23.0,23.31,21.75,22.45,0,0,VIX.XO,1.41421706984,1353.42,1358.44,1363.46,1368.48,1373.5,1378.52,1383.54,1388.56,1393.58
2008-04-07,1372.5,1389.0,1369.75,1372.25,1476207,2125932,@ES#,22.45,22.73,21.21,22.42,0,0,VIX.XO,1.41232724748,1352.6,1357.45,1362.3,1367.15,1372.0,1376.85,1381.7,1386.55,1391.4
2008-04-08,1371.25,1372.25,1362.25,1371.0,1412742,2071582,@ES#,22.42,23.16,22.36,22.36,0,0,VIX.XO,1.40854760275,1352.87,1357.71,1362.56,1367.4,1372.25,1377.1,1381.94,1386.79,1391.63
2008-04-09,1370.75,1377.5,1351.25,1360.25,1833439,2066475,@ES#,22.36,23.57,22.36,22.81,0,0,VIX.XO,1.43689493822,1351.69,1356.52,1361.34,1366.17,1371.0,1375.83,1380.66,1385.48,1390.31
2008-04-10,1359.25,1369.25,1351.25,1362.75,1787751,2024010,@ES#,22.8,23.22,21.63,21.98,0,0,VIX.XO,1.38460985279,1340.7,1345.59,1350.48,1355.36,1360.25,1365.14,1370.02,1374.91,1379.8
2008-04-11,1362.5,1369.0,1331.75,1335.5,2024747,1989347,@ES#,23.03,23.59,22.65,23.46,0,0,VIX.XO,1.47784108947,1343.88,1348.6,1353.32,1358.03,1362.75,1367.47,1372.18,1376.9,1381.62
2008-04-14,1335.25,1337.25,1325.75,1331.25,1459105,2011892,@ES#,23.46,24.35,23.46,23.82,0,0,VIX.XO,1.50051895785,1315.76,1320.7,1325.63,1330.57,1335.5,1340.43,1345.37,1350.3,1355.24
2008-04-15,1331.0,1338.75,1325.0,1336.0,1753265,2008577,@ES#,23.84,23.99,22.72,22.78,0,0,VIX.XO,1.43500511586,1311.27,1316.27,1321.26,1326.26,1331.25,1336.24,1341.24,1346.23,1351.23
2008-04-16,1342.75,1371.5,1337.25,1371.0,2089593,2022096,@ES#,22.03,22.09,20.5,20.53,0,0,VIX.XO,1.29326843848,1316.83,1321.62,1326.41,1331.21,1336.0,1340.79,1345.59,1350.38,1355.17
2008-04-17,1371.0,1374.5,1358.5,1372.25,1788172,1986201,@ES#,21.13,21.54,20.35,20.37,0,0,VIX.XO,1.28318938587,1353.27,1357.7,1362.13,1366.57,1371.0,1375.43,1379.87,1384.3,1388.73
